image_name,image_path,label,is_test,is_augmented,fold
aug_142_BG-38-img-3.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_142_BG-38-img-3.jpg,BG,False,True,2
aug_143_BG-25-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_143_BG-25-img-1.jpg,BG,False,True,0
aug_144_BG-49-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_144_BG-49-img-2.jpg,BG,False,True,1
aug_145_BG-59-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_145_BG-59-img-1.jpg,BG,False,True,2
aug_146_BG-67-img-3.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_146_BG-67-img-3.jpg,BG,False,True,0
aug_147_BG-28-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_147_BG-28-img-2.jpg,BG,False,True,4
aug_148_BG-34-img-3.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_148_BG-34-img-3.jpg,BG,False,True,0
aug_149_BG-33-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_149_BG-33-img-1.jpg,BG,False,True,0
aug_14_BG-72-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_14_BG-72-img-2.jpg,BG,False,True,4
aug_150_BG-9-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_150_BG-9-img-1.jpg,BG,False,True,4
aug_151_BG-73-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_151_BG-73-img-1.jpg,BG,False,True,1
aug_152_BG-35-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_152_BG-35-img-1.jpg,BG,False,True,1
aug_153_BG-37-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_153_BG-37-img-1.jpg,BG,False,True,4
aug_154_BG-30-img-3.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_154_BG-30-img-3.jpg,BG,False,True,0
aug_155_BG-11-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_155_BG-11-img-2.jpg,BG,False,True,2
aug_156_BG-54-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_156_BG-54-img-1.jpg,BG,False,True,4
aug_157_BG-15-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_157_BG-15-img-2.jpg,BG,False,True,0
aug_158_BG-21-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_158_BG-21-img-1.jpg,BG,False,True,3
aug_159_BG-36-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_159_BG-36-img-1.jpg,BG,False,True,3
aug_15_BG-2-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_15_BG-2-img-1.jpg,BG,False,True,1
aug_160_BG-13-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_160_BG-13-img-2.jpg,BG,False,True,0
aug_161_BG-41-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_161_BG-41-img-1.jpg,BG,False,True,0
aug_162_BG-44-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_162_BG-44-img-1.jpg,BG,False,True,4
aug_163_BG-1-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_163_BG-1-img-1.jpg,BG,False,True,2
aug_164_BG-10-img-3.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_164_BG-10-img-3.jpg,BG,False,True,0
aug_165_BG-49-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_165_BG-49-img-1.jpg,BG,False,True,1
aug_166_BG-61-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_166_BG-61-img-1.jpg,BG,False,True,0
aug_167_BG-12-img-3.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_167_BG-12-img-3.jpg,BG,False,True,3
aug_168_BG-12-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_168_BG-12-img-2.jpg,BG,False,True,4
aug_169_BG-74-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_169_BG-74-img-2.jpg,BG,False,True,4
aug_16_BG-19-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_16_BG-19-img-2.jpg,BG,False,True,4
aug_170_BG-40-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_170_BG-40-img-1.jpg,BG,False,True,0
aug_171_BG-75-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_171_BG-75-img-2.jpg,BG,False,True,2
aug_172_BG-28-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_172_BG-28-img-1.jpg,BG,False,True,1
aug_173_BG-52-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_173_BG-52-img-1.jpg,BG,False,True,1
aug_174_BG-62-img-3.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_174_BG-62-img-3.jpg,BG,False,True,4
aug_175_BG-69-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_175_BG-69-img-1.jpg,BG,False,True,1
aug_176_BG-68-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_176_BG-68-img-1.jpg,BG,False,True,0
aug_177_BG-4-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_177_BG-4-img-2.jpg,BG,False,True,4
aug_178_BG-22-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_178_BG-22-img-1.jpg,BG,False,True,0
aug_179_BG-66-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_179_BG-66-img-1.jpg,BG,False,True,2
aug_17_BG-29-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_17_BG-29-img-1.jpg,BG,False,True,0
aug_180_BG-5-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_180_BG-5-img-1.jpg,BG,False,True,0
aug_181_BG-6-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_181_BG-6-img-2.jpg,BG,False,True,4
aug_182_BG-45-img-3.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_182_BG-45-img-3.jpg,BG,False,True,2
aug_183_BG-32-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_183_BG-32-img-2.jpg,BG,False,True,0
aug_184_BG-53-img-3.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_184_BG-53-img-3.jpg,BG,False,True,4
aug_185_BG-42-img-3.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_185_BG-42-img-3.jpg,BG,False,True,0
aug_186_BG-34-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_186_BG-34-img-1.jpg,BG,False,True,3
aug_187_BG-43-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_187_BG-43-img-1.jpg,BG,False,True,4
aug_188_BG-35-img-3.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_188_BG-35-img-3.jpg,BG,False,True,1
aug_189_BG-29-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_189_BG-29-img-2.jpg,BG,False,True,1
aug_18_BG-36-img-3.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_18_BG-36-img-3.jpg,BG,False,True,1
aug_190_BG-18-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_190_BG-18-img-1.jpg,BG,False,True,3
aug_191_BG-58-img-3.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_191_BG-58-img-3.jpg,BG,False,True,1
aug_192_BG-38-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_192_BG-38-img-1.jpg,BG,False,True,3
aug_193_BG-75-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_193_BG-75-img-1.jpg,BG,False,True,2
aug_194_BG-40-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_194_BG-40-img-2.jpg,BG,False,True,0
aug_195_BG-58-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_195_BG-58-img-1.jpg,BG,False,True,2
aug_196_BG-43-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_196_BG-43-img-2.jpg,BG,False,True,0
aug_197_BG-7-img-3.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_197_BG-7-img-3.jpg,BG,False,True,0
aug_198_BG-39-img-3.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_198_BG-39-img-3.jpg,BG,False,True,1
aug_199_BG-42-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_199_BG-42-img-1.jpg,BG,False,True,0
aug_19_BG-14-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_19_BG-14-img-1.jpg,BG,False,True,1
aug_1_BG-42-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_1_BG-42-img-1.jpg,BG,False,True,3
aug_200_BG-37-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_200_BG-37-img-2.jpg,BG,False,True,0
aug_201_BG-29-img-3.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_201_BG-29-img-3.jpg,BG,False,True,0
aug_202_BG-27-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_202_BG-27-img-1.jpg,BG,False,True,3
aug_203_BG-45-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_203_BG-45-img-1.jpg,BG,False,True,2
aug_204_BG-72-img-3.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_204_BG-72-img-3.jpg,BG,False,True,2
aug_205_BG-36-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_205_BG-36-img-2.jpg,BG,False,True,3
aug_206_BG-37-img-3.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_206_BG-37-img-3.jpg,BG,False,True,2
aug_207_BG-60-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_207_BG-60-img-2.jpg,BG,False,True,1
aug_208_BG-43-img-3.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_208_BG-43-img-3.jpg,BG,False,True,3
aug_209_BG-64-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_209_BG-64-img-2.jpg,BG,False,True,2
aug_20_BG-61-img-3.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_20_BG-61-img-3.jpg,BG,False,True,1
aug_210_BG-52-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_210_BG-52-img-2.jpg,BG,False,True,4
aug_211_BG-55-img-3.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_211_BG-55-img-3.jpg,BG,False,True,2
aug_212_BG-72-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_212_BG-72-img-2.jpg,BG,False,True,0
aug_213_BG-2-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_213_BG-2-img-1.jpg,BG,False,True,4
aug_214_BG-19-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_214_BG-19-img-2.jpg,BG,False,True,3
aug_215_BG-29-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_215_BG-29-img-1.jpg,BG,False,True,4
aug_216_BG-36-img-3.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_216_BG-36-img-3.jpg,BG,False,True,0
aug_217_BG-14-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_217_BG-14-img-1.jpg,BG,False,True,0
aug_218_BG-61-img-3.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_218_BG-61-img-3.jpg,BG,False,True,4
aug_219_BG-50-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_219_BG-50-img-2.jpg,BG,False,True,0
aug_21_BG-50-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_21_BG-50-img-2.jpg,BG,False,True,3
aug_220_BG-53-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_220_BG-53-img-2.jpg,BG,False,True,3
aug_221_BG-64-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_221_BG-64-img-1.jpg,BG,False,True,0
aug_222_BG-55-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_222_BG-55-img-1.jpg,BG,False,True,1
aug_223_BG-62-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_223_BG-62-img-1.jpg,BG,False,True,3
aug_224_BG-65-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_224_BG-65-img-1.jpg,BG,False,True,2
aug_225_BG-39-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_225_BG-39-img-1.jpg,BG,False,True,0
aug_226_BG-47-img-1.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_226_BG-47-img-1.jpg,BG,False,True,0
aug_227_BG-9-img-3.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_227_BG-9-img-3.jpg,BG,False,True,0
aug_228_BG-22-img-3.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_228_BG-22-img-3.jpg,BG,False,True,1
aug_229_BG-13-img-3.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_229_BG-13-img-3.jpg,BG,False,True,4
aug_22_BG-53-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_22_BG-53-img-2.jpg,BG,False,True,3
aug_230_BG-42-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_230_BG-42-img-2.jpg,BG,False,True,2
aug_231_BG-24-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_231_BG-24-img-2.jpg,BG,False,True,3
aug_232_BG-34-img-2.jpg,C:\Users\Asus\PycharmProjects\AquaVision_v1\datasets\shrimp\Augmented_shrimp\BG\aug_232_BG-34-img-2.jpg,BG,False,True,1
