filepath,filename,file_ext,species,raw_label,dataset_origin,is_readable,detected_format,format_mismatch,md5_hash,dhash,is_exact_dup,is_near_dup,clean_label
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_141.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_141.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,2b15877ad619898a013aeb58e19a8e8e,72686262c9c4e060,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_144.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_144.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,d7ded5eced036a8f98b4ae2d4cb08cc6,dede3e6efab8b8b2,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_146.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_146.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,ad40516c5d32cd472bc10c50fb899635,83c6cdd793b3f2c8,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_148.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_148.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,4272072d44bb4fc456195e9324e57df4,83d9f0d98c2533c0,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_149.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_149.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,379df2f4768ea688ce963eae5a44c7bd,c1cc34928ed6e664,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_153.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_153.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,f1dc303c2ec14aa29b3aab3e76fffbf4,4e0d1b7b799bb71e,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_161.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_161.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,6b77432ccca1158293ded4d0b838db30,b4697cb0e3673acb,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_171.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_171.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,05723e971ff1e2ea17216040dfbee941,907cdf9919523430,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_180.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_180.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,cbd470ff24a8197c964c73ea6f845921,7c66669ce46061c3,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_182.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_182.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,8cfdad7391d3e30eaea72ceeaf510e32,627276e3f7bebcbc,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_185.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_185.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,7497a0ae62de634acafb7b552d9dd06d,1b7164c2e6e47236,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_20.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_20.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,70a1df55ef58f391e2285616072e65c1,20e2d2b86c486000,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_202.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_202.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,90ae6b463f6d0d34846c06c0aceab591,e83931dafc3cb8c9,False,True,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_208.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_208.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,2841330fe2315746521cab656ff8d6ae,611e956f761ecd3c,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_210.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_210.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,e90e90e0ae3e7924fe1608b0e0e72325,e63b1ffc3c1af87c,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_212.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_212.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,f800655e049b5cc0148852ce282a4361,1703e7fa1f870773,False,True,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_213.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_213.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,8f72f395b3457cc34b45063f45f4e98a,cc0e7c4f957a0717,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_215.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_215.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,2215aceca414f448e738e526f0475f02,c58a65019f07631d,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_217.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_217.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,cd2e43eb69ad4b3830f56c199ebb7de3,21e1d97838e0c10c,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_22.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_22.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,373d6b5758f699159658b948db690dc0,208070d8d0e4b152,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_225.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_225.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,186ad83d9fa0470df05beeb552c8d614,02218e33c196b0f0,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_234.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_234.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,fd3a9483f46407260424cb94c13dc08e,1c03504e83800200,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_235.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_235.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,dfb6fa03e19f0b254064cfc1a97875d7,fcf8bc33d3d83fce,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_239.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_239.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,7de6b37097c2d5a05853c099276698a3,d9b0a4e4a4b81924,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_240.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_240.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,3fc67a27e1ed741e9615a98922e66d0d,52b16ceca4b83902,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_246.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_246.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,686912b5c65b77b37910d0f076632059,0280f8a773717949,False,True,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_249.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_249.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,fd3c9b658edd49bd1c4ed82db4eab719,0f0f0d733333247f,False,True,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_43.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_43.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,918b7f16feff9d9dae3657757e9fe206,e60b5161232b8341,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_45.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_45.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,d2800a8500c785afbbe8c0c994ef537d,5666766e3d397084,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_49.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_49.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,c8cff9dd7f44df2107db81f6b4ce811d,50a3838303020302,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_58.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_58.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,1bb37e607ccc6c811ba439a0ee49f09d,91808450d6f0790e,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_6.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_6.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,598a59e75d0105e923dc92818beb9b04,18c28439a1c1c010,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_61.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_61.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,60dde27a078b636238579b31f30ea5b4,0062e8acfebcfe08,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_62.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_62.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,e83e3bc43a5082e8d35b173369db86fb,8000e0e1f9f1f9a1,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_65.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_65.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,af3f569760bf4f7c5b025e6f12385d95,7130b2cb9998b8b8,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_69.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_69.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,89403c77b875cc2cd2209e36775ff734,8f9f37f7662cfdbf,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_7.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_7.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,097a4d1af747632dda705a393cd11506,5f1f170f07078e99,False,True,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_90.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_90.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,893d62539d3c13929d25c991007cae19,9ebcbc7c3cf4e0e1,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_92.jpg,Bacterial diseases - Aeromoniasis_Bacterial diseases - Aeromoniasis_92.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,2f9705e445ce81f22825f847c6ae554e,2470d9d8dae1e102,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial gill disease_Bacterial gill disease_10.jpeg,Bacterial gill disease_Bacterial gill disease_10.jpeg,.jpeg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,4740ce3cce037692d312def5f10ebbc8,7e7271694ac44c4c,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial gill disease_Bacterial gill disease_13.jpg,Bacterial gill disease_Bacterial gill disease_13.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,a1e766e6d7fcdbe5bb85fd6a6c1a3890,3d31c89c70278fc6,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial gill disease_Bacterial gill disease_134.jpg,Bacterial gill disease_Bacterial gill disease_134.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,3e8210ff72a6c0065d3ba37c1bd1a32c,091b371d1f1e0f0d,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial gill disease_Bacterial gill disease_15.jpg,Bacterial gill disease_Bacterial gill disease_15.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,c6dccb073ef75fb5d5aaa353b141103c,c1883078bc1cccf4,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial gill disease_Bacterial gill disease_158.jpg,Bacterial gill disease_Bacterial gill disease_158.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,b9e510b5456843c43785313d7c77436f,e1ccedf3ecec0810,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial gill disease_Bacterial gill disease_161.jpg,Bacterial gill disease_Bacterial gill disease_161.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,d7a8075ea9ad7fe22d0a4075d6aa1ffd,afe7e7a4b481b3d2,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial gill disease_Bacterial gill disease_169.jpg,Bacterial gill disease_Bacterial gill disease_169.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,08a69989dbe6f7a02306ab037580a891,3de6a4868423def8,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial gill disease_Bacterial gill disease_172.jpg,Bacterial gill disease_Bacterial gill disease_172.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,b07ca18ccdba18c6201724be20ec6e85,c7e1c9c9d0c00034,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial gill disease_Bacterial gill disease_176.jpg,Bacterial gill disease_Bacterial gill disease_176.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,41a1fa82af9298a7b8fae7912a7c4f55,ecec6080c7663160,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial gill disease_Bacterial gill disease_178.jpg,Bacterial gill disease_Bacterial gill disease_178.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,b9941de41161e5a48a4af03db9ba0426,eed22c363437a3a7,False,True,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial gill disease_Bacterial gill disease_209.jpg,Bacterial gill disease_Bacterial gill disease_209.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,5f3b4d5b5b8b36e12a569509420f290d,400884b2b939d4e6,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial gill disease_Bacterial gill disease_211.jpg,Bacterial gill disease_Bacterial gill disease_211.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,5a72b5162a7faea44272308c2d8563e0,b03059989899f63d,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial gill disease_Bacterial gill disease_219.jpg,Bacterial gill disease_Bacterial gill disease_219.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,41e55bef9fc03ec492bb6a930e3fa5b4,a68e8e3ad6e67b9f,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial gill disease_Bacterial gill disease_22.jpeg,Bacterial gill disease_Bacterial gill disease_22.jpeg,.jpeg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,6c3ecedc6d80f31052cd8adc65a34c42,79592d276333131b,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial gill disease_Bacterial gill disease_221.jpg,Bacterial gill disease_Bacterial gill disease_221.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,5f8db98d344753d0a99cb9b542af338e,183266303a1e1818,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial gill disease_Bacterial gill disease_228.jpg,Bacterial gill disease_Bacterial gill disease_228.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,741bbaed3d7d479f930926b62c74e458,b23a7a6cd5987476,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial gill disease_Bacterial gill disease_23.jpg,Bacterial gill disease_Bacterial gill disease_23.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,e255d108f9e4d9cf8eb198a4c08a8000,d7b9dc9cafa798ee,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial gill disease_Bacterial gill disease_248.jpg,Bacterial gill disease_Bacterial gill disease_248.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,d784775f19e33fec1045a804e5f7f48c,03999d0e4d39096b,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial gill disease_Bacterial gill disease_26.jpeg,Bacterial gill disease_Bacterial gill disease_26.jpeg,.jpeg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,6f2c06f754f5bb157c697789dc21b195,e1d8eceee7331ee4,False,True,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial gill disease_Bacterial gill disease_275.jpg,Bacterial gill disease_Bacterial gill disease_275.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,08b6f4ca43ff49506f0edce86763198d,6f4b39690f1c9999,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial gill disease_Bacterial gill disease_276.jpg,Bacterial gill disease_Bacterial gill disease_276.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,30ef489f12234ab897d9171a8dca1259,6f093c250d9adc40,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial gill disease_Bacterial gill disease_288.jpg,Bacterial gill disease_Bacterial gill disease_288.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,4a1f5cb2333b541cbef1fc365b8771e1,09f0e8c8f8f1c810,False,False,unlabeled
C:\Users\Asus\PycharmProjects\499_v1\datasets\fish\New Dataset\test_split\Bacterial gill disease_Bacterial gill disease_305.jpg,Bacterial gill disease_Bacterial gill disease_305.jpg,.jpg,fish,unlabeled,Kaggle_Fish,True,JPEG,False,7f105b466704056d5a48e54d38734bff,6069a131613307b3,False,True,unlabeled
